,gt_vols,best_dice_ss2,best_avd_ss2,best_dice_dsorted_ss2,GED^2_ss2,sUEO_ss2,best_dice_ss3,best_avd_ss3,best_dice_dsorted_ss3,GED^2_ss3,sUEO_ss3,best_dice_ss5,best_avd_ss5,best_dice_dsorted_ss5,GED^2_ss5,sUEO_ss5,best_dice_ss7,best_avd_ss7,best_dice_dsorted_ss7,GED^2_ss7,sUEO_ss7,best_dice_ss10,best_avd_ss10,best_dice_dsorted_ss10,GED^2_ss10,sUEO_ss10,model_name
0,1091.0,0.5652582,4.766269,0.6066350936889648,0.7473986,0.45106617,0.60549647,6.782768,0.6466466188430786,0.7411551,0.45351547,0.59300697,3.391384,0.6723617911338806,0.7341916,0.4358042,0.59802955,0.45829514,0.6760421991348267,0.7390859,0.44918644,0.60987014,1.0082494,0.6879177093505859,0.73561186,0.44685817,ens0_cv4
1,22094.0,0.85939115,1.3125736,0.8654086589813232,0.34493327,0.49290007,0.86000943,2.1046438,0.8671465516090393,0.35497624,0.4905689,0.8585612,2.4033675,0.869876503944397,0.36239928,0.48760068,0.8599007,1.1858423,0.8723782300949097,0.35831207,0.49115634,0.8593427,0.71965235,0.8737437129020691,0.36359107,0.49119377,ens0_cv4
2,3425.0,0.6494236,2.4525547,0.6803963780403137,0.6469087,0.48658288,0.66078794,5.2846713,0.6939975023269653,0.6751078,0.48682156,0.6551254,0.20437956,0.7013412714004517,0.6977658,0.48337042,0.66278577,1.6350365,0.7112845182418823,0.6866062,0.48580188,0.6743106,1.1678832,0.7169640064239502,0.6945081,0.48622754,ens0_cv4
3,4104.0,0.76302564,4.044834,0.7769449353218079,0.539585,0.46524203,0.7640903,4.483431,0.7803750038146973,0.5452304,0.47427404,0.76375157,2.631579,0.7879253029823303,0.54734564,0.47122243,0.7656008,0.09746589,0.794868528842926,0.5458534,0.47687468,0.7652986,1.7056531,0.7986021041870117,0.5477556,0.48077375,ens0_cv4
4,4233.0,0.66774917,10.866998,0.6994853019714355,0.5727086,0.45433843,0.6678038,6.4257026,0.7098143100738525,0.61808723,0.4772129,0.687919,7.3942833,0.7375659942626953,0.6013795,0.47650325,0.68321395,3.1656034,0.7411090135574341,0.6166961,0.48092327,0.688724,1.3229388,0.7500641345977783,0.61916214,0.48118475,ens0_cv4
5,1614.0,0.6296057,8.302354,0.6596035361289978,0.7390188,0.44886813,0.6412785,1.9206939,0.6797900199890137,0.71127963,0.44499007,0.6617694,4.8946714,0.6952288150787354,0.6971208,0.4593707,0.66710615,0.9913259,0.7060341835021973,0.692991,0.4584058,0.6459497,2.6022305,0.7088853120803833,0.70089036,0.4612328,ens0_cv4
6,17496.0,0.83654535,2.2690902,0.8420372009277344,0.4082945,0.4835935,0.83866715,0.68587106,0.8471623659133911,0.40057865,0.4789453,0.84012884,0.8573388,0.8495668172836304,0.40187502,0.47864586,0.8414541,0.95450383,0.8514295816421509,0.4009928,0.47656322,0.8416839,1.5089164,0.8524370193481445,0.40078625,0.47708815,ens0_cv4
7,4049.0,0.66973776,9.088664,0.6865634322166443,0.68311644,0.47098646,0.6599976,2.445048,0.7002356648445129,0.69791514,0.48298502,0.6772837,1.4571499,0.719488799571991,0.67363954,0.4849701,0.6827984,1.6547296,0.7266632318496704,0.66820216,0.4837646,0.6809622,1.1854779,0.735156238079071,0.66321164,0.4767737,ens0_cv4
8,2718.0,0.6293262,20.05151,0.637398898601532,0.749627,0.44775382,0.62890095,16.924208,0.6421746015548706,0.7446452,0.419543,0.6399859,8.682856,0.6702502965927124,0.7405432,0.42074645,0.66077805,4.231052,0.7034339308738708,0.7062397,0.4359479,0.66727704,0.919794,0.7130528688430786,0.7035819,0.43135095,ens0_cv4
9,1810.0,0.6278078,5.690608,0.6329411864280701,0.70514476,0.4455741,0.61960787,2.762431,0.6357308626174927,0.7473035,0.4440269,0.61995053,1.0497237,0.6429448127746582,0.7693047,0.44707984,0.63265306,5.801105,0.6562018990516663,0.75066936,0.44777614,0.62883437,5.801105,0.6620646119117737,0.75309783,0.43968922,ens0_cv4
