,gt_vols,best_dice_ss2,best_avd_ss2,best_dice_dsorted_ss2,GED^2_ss2,sUEO_ss2,best_dice_ss3,best_avd_ss3,best_dice_dsorted_ss3,GED^2_ss3,sUEO_ss3,best_dice_ss5,best_avd_ss5,best_dice_dsorted_ss5,GED^2_ss5,sUEO_ss5,best_dice_ss7,best_avd_ss7,best_dice_dsorted_ss7,GED^2_ss7,sUEO_ss7,best_dice_ss10,best_avd_ss10,best_dice_dsorted_ss10,GED^2_ss10,sUEO_ss10,model_name
0,8807.0,0.7870158,11.808788,0.7972521185874939,0.47635823,0.4705998,0.7958576,9.219938,0.8034012913703918,0.49392545,0.4704363,0.795709,6.3018055,0.8055539131164551,0.49274662,0.47442693,0.7988111,5.1776996,0.8102859258651733,0.49426255,0.4691352,0.79602695,1.2490065,0.8149121999740601,0.493049,0.46196094,ens0_cv0
1,7368.0,0.7631342,19.163952,0.7707701921463013,0.5645849,0.47054157,0.76566976,15.295874,0.7767326235771179,0.5578311,0.47269407,0.7914798,6.2975025,0.8034212589263916,0.52551526,0.4764785,0.7862031,3.650923,0.8110769987106323,0.52285904,0.476248,0.79627603,1.7372422,0.8194591403007507,0.5087672,0.48364818,ens0_cv0
2,19447.0,0.7213577,21.232067,0.7284121513366699,0.62281406,0.50375134,0.7318908,16.778936,0.7435032725334167,0.6248428,0.52207625,0.7439703,10.464339,0.7643297910690308,0.6053109,0.51134217,0.74943036,3.6663752,0.7750652432441711,0.5839112,0.5049043,0.7474238,0.25196686,0.7770456671714783,0.58334184,0.5059086,ens0_cv0
3,2781.0,0.6034016,13.951816,0.6153846383094788,0.7479286,0.414268,0.6181818,1.7259978,0.6490460634231567,0.73395514,0.40201566,0.62959254,4.674577,0.6750300526618958,0.73491114,0.4070274,0.633864,1.2225817,0.6813033819198608,0.7424137,0.4082846,0.626674,0.10787486,0.6922650933265686,0.7338306,0.40632895,ens0_cv0
4,23487.0,0.8605781,8.068294,0.8629496097564697,0.3595034,0.49941614,0.8629283,4.0320177,0.8705410361289978,0.34997872,0.4985273,0.8624802,3.3082132,0.8724675178527832,0.35990432,0.5004502,0.86481696,2.9633415,0.874625563621521,0.36095253,0.49682662,0.8654983,0.18733768,0.8773669600486755,0.35698524,0.49755713,ens0_cv0
5,18774.0,0.83190054,9.784809,0.8349684476852417,0.4263227,0.49798068,0.82945603,4.7778845,0.8353171348571777,0.42253098,0.49391508,0.8356226,1.2623842,0.8411698937416077,0.4100966,0.49237588,0.83367187,1.912219,0.8427250981330872,0.41357172,0.49320665,0.8319085,1.1718334,0.8449785113334656,0.41168597,0.49076232,ens0_cv0
6,2956.0,0.6153558,0.7780785,0.636826753616333,0.68531245,0.45209384,0.6170892,4.7023005,0.6458480954170227,0.7242582,0.46119416,0.6262026,2.6725304,0.6598014235496521,0.71293837,0.45164686,0.6343531,2.4357238,0.666063666343689,0.7054219,0.45129973,0.6293218,2.4018946,0.6763990521430969,0.70802325,0.4538367,ens0_cv0
7,2536.0,0.6888058,20.701893,0.6957295536994934,0.67949295,0.47401857,0.68399215,19.440063,0.6986331939697266,0.7098372,0.48467827,0.68526244,2.5630915,0.7112554311752319,0.6920899,0.49857593,0.69021624,1.1435331,0.7153565883636475,0.68357795,0.4925861,0.6901763,1.7744479,0.7231833934783936,0.68284476,0.4863474,ens0_cv0
8,3995.0,0.5791139,10.1627035,0.5935061573982239,0.79335916,0.4621817,0.5779203,3.4793491,0.6109890341758728,0.77934843,0.4436541,0.5914104,2.2027533,0.6301794052124023,0.76746434,0.4394506,0.5946259,0.5006258,0.6360469460487366,0.76891893,0.43947706,0.59995085,0.52565706,0.6472250819206238,0.7661844,0.44266802,ens0_cv0
9,13159.0,0.8316657,19.241583,0.833558201789856,0.47087842,0.49382582,0.8331045,17.36454,0.8385525941848755,0.47139707,0.5003584,0.85462415,10.350331,0.8607769012451172,0.433313,0.5090761,0.852787,10.0843525,0.8607769012451172,0.434287,0.50502443,0.85419416,10.023558,0.8617240786552429,0.43943176,0.5056925,ens0_cv0
10,2733.0,0.73467803,0.6586169,0.7408387064933777,0.6115965,0.47536275,0.73087484,3.2930844,0.751645028591156,0.6169413,0.47977024,0.7344455,3.5492134,0.7551020383834839,0.6137494,0.47872984,0.73434126,1.8660811,0.7580110430717468,0.604201,0.47344086,0.7354191,0.2561288,0.7601625919342041,0.60458237,0.47596425,ens0_cv0
11,18294.0,0.8365745,18.978899,0.8370012044906616,0.45832998,0.47774646,0.8374921,18.394009,0.8382778763771057,0.47605652,0.48608428,0.8502208,11.829015,0.8567209243774414,0.43283832,0.49112484,0.852857,10.8724165,0.8587236404418945,0.43439016,0.4916127,0.8525443,10.828688,0.858815610408783,0.44316885,0.49568617,ens0_cv0
