,gt_vols,best_dice_ss2,best_avd_ss2,best_dice_dsorted_ss2,GED^2_ss2,sUEO_ss2,best_dice_ss3,best_avd_ss3,best_dice_dsorted_ss3,GED^2_ss3,sUEO_ss3,best_dice_ss5,best_avd_ss5,best_dice_dsorted_ss5,GED^2_ss5,sUEO_ss5,best_dice_ss7,best_avd_ss7,best_dice_dsorted_ss7,GED^2_ss7,sUEO_ss7,best_dice_ss10,best_avd_ss10,best_dice_dsorted_ss10,GED^2_ss10,sUEO_ss10,model_name
0,9240.0,0.77276504,17.683983,0.7803592681884766,0.54122007,0.49241903,0.77404976,15.497835,0.7862002849578857,0.5460746,0.49525234,0.774412,14.577922,0.7901500463485718,0.5583164,0.5003598,0.774949,14.231602,0.7912389636039734,0.5651738,0.504515,0.77539855,13.452381,0.792847752571106,0.5698852,0.5007747,ens0_cv5
1,2834.0,0.62574255,13.902611,0.6344001293182373,0.7604741,0.47554886,0.6305481,9.9506,0.645335853099823,0.7765607,0.47527152,0.63745403,0.5998589,0.6640026569366455,0.7678666,0.4700677,0.6539509,5.751588,0.6747913360595703,0.7728032,0.47483972,0.6537064,5.786874,0.6786847114562988,0.781213,0.47308642,ens0_cv5
2,2421.0,0.5836942,19.37216,0.5978621244430542,0.76298773,0.4291157,0.58334935,14.828584,0.603947639465332,0.8274972,0.4396,0.586704,6.278397,0.632240355014801,0.8011333,0.43432447,0.5826541,2.354399,0.6454436779022217,0.81819016,0.44681638,0.57737213,5.410987,0.6487776041030884,0.8581572,0.44479242,ens0_cv5
3,2347.0,0.5669402,5.1981254,0.5959821343421936,0.80507416,0.44608772,0.5546219,12.398807,0.6123942136764526,0.791129,0.43491858,0.5709828,4.0051126,0.632504940032959,0.7653183,0.44080412,0.5894547,3.195569,0.6462158560752869,0.7577328,0.4386068,0.5753907,2.8121006,0.6512994170188904,0.7574475,0.43286955,ens0_cv5
4,6653.0,0.60262334,37.276417,0.6077243685722351,0.792445,0.5111245,0.622448,34.34541,0.6264474987983704,0.7921148,0.53047836,0.61689764,31.880356,0.6356245279312134,0.8031002,0.53892255,0.6172481,23.793777,0.653333306312561,0.8052032,0.5426183,0.6152739,22.17045,0.6553570032119751,0.83313763,0.5431547,ens0_cv5
5,37514.0,0.8684127,0.916991,0.8703785538673401,0.33132714,0.48548687,0.8674511,1.6313908,0.8718876242637634,0.33463165,0.49155954,0.8669766,1.833982,0.8751988410949707,0.34165093,0.49748793,0.86678904,1.889961,0.8786576390266418,0.34392375,0.49971867,0.8668132,2.5670416,0.8800951838493347,0.34862155,0.50488245,ens0_cv5
6,12113.0,0.8248852,9.444399,0.8296686410903931,0.4155249,0.4802645,0.82483464,2.8069017,0.8369607925415039,0.39558023,0.47756177,0.82920337,1.1888055,0.8459420204162598,0.39066902,0.47164345,0.8317001,0.4953356,0.8476717472076416,0.3965876,0.47464868,0.8255507,0.40452406,0.8488326668739319,0.40269953,0.47343093,ens0_cv5
7,5842.0,0.8005812,0.25676137,0.8110126852989197,0.43585348,0.4802452,0.8,3.663129,0.811855673789978,0.42569056,0.46742174,0.80289364,4.262239,0.8157200813293457,0.43981093,0.46997368,0.80428714,0.39370078,0.8179735541343689,0.44624415,0.47041452,0.8030923,1.1811024,0.8195347785949707,0.45183122,0.47589502,ens0_cv5
8,550.0,0.43658212,72.36364,0.43505674600601196,0.98556507,0.35341364,0.42291373,57.090908,0.4475347697734833,1.0102195,0.35920048,0.42080745,34.18182,0.4637681245803833,1.0111172,0.3564853,0.4155214,24.909092,0.47227925062179565,1.0214105,0.35701472,0.4237428,20.545454,0.4843537509441376,1.0199769,0.35796648,ens0_cv5
9,864.0,0.51980793,7.175926,0.5688282251358032,0.7587142,0.416514,0.52538073,7.638889,0.5865889191627502,0.8012574,0.4087828,0.5198598,1.8518518,0.5965538024902344,0.79490167,0.37878743,0.5404072,1.7361112,0.6091127395629883,0.7998227,0.36818337,0.52195424,1.0416667,0.6155703067779541,0.8244382,0.38338718,ens0_cv5
