,gt_vols,best_dice_ss2,best_avd_ss2,best_dice_dsorted_ss2,GED^2_ss2,sUEO_ss2,best_dice_ss3,best_avd_ss3,best_dice_dsorted_ss3,GED^2_ss3,sUEO_ss3,best_dice_ss5,best_avd_ss5,best_dice_dsorted_ss5,GED^2_ss5,sUEO_ss5,best_dice_ss7,best_avd_ss7,best_dice_dsorted_ss7,GED^2_ss7,sUEO_ss7,best_dice_ss10,best_avd_ss10,best_dice_dsorted_ss10,GED^2_ss10,sUEO_ss10,model_name
0,2290.0,0.41082045,53.100437,0.42082953453063965,1.0256339,0.46707132,0.5187911,33.842796,0.5332600474357605,0.899101,0.47148633,0.5199203,24.62882,0.5625163912773132,0.9058034,0.4756416,0.5226205,23.362446,0.5656460523605347,0.921068,0.4784898,0.53441685,17.292578,0.5771983861923218,0.9178615,0.48041904,ens0_cv1
1,19227.0,0.8497218,5.5650907,0.8514237999916077,0.41278213,0.49819577,0.8481226,5.2166224,0.8550336956977844,0.41525897,0.49562645,0.8493829,4.7173247,0.8600669503211975,0.41028625,0.49749884,0.85282445,2.1376188,0.8635375499725342,0.4045229,0.49390426,0.85253614,1.4146773,0.8640950918197632,0.40568265,0.4959806,ens0_cv1
2,3486.0,0.5977286,8.032128,0.6008841395378113,0.8084438,0.44890192,0.59028417,8.032128,0.6100170612335205,0.7983778,0.4531768,0.58356607,4.8479633,0.6148343682289124,0.81320393,0.46521473,0.5813053,4.446357,0.6173296570777893,0.8218306,0.46906728,0.5810283,2.6965003,0.6313253045082092,0.82416254,0.4680316,ens0_cv1
3,1738.0,0.521857,30.207134,0.53125,0.8056755,0.4184881,0.5383166,16.80092,0.5492634773254395,0.8178241,0.4152861,0.5433384,12.140391,0.5652032494544983,0.82308865,0.40441507,0.5526161,4.2577677,0.601190447807312,0.8041542,0.41041398,0.5557383,0.1150748,0.6072368621826172,0.80975294,0.4086923,ens0_cv1
4,27193.0,0.876631,3.2030303,0.8824566006660461,0.32526267,0.4938374,0.8764516,1.7651601,0.8846520185470581,0.32922393,0.4973663,0.87690043,0.64354795,0.8888604044914246,0.32953,0.4890862,0.87829745,0.46335453,0.8895360827445984,0.33177802,0.49387646,0.8810914,0.033096753,0.8926136493682861,0.33117354,0.49160993,ens0_cv1
5,1230.0,0.39976957,58.861786,0.4089045226573944,0.9640683,0.40226683,0.4257642,51.056908,0.4429454803466797,0.95940447,0.40440035,0.44750795,46.666668,0.47821229696273804,0.95518166,0.40669402,0.44581407,41.707317,0.48256468772888184,0.9585119,0.4194121,0.44204852,39.7561,0.4891606569290161,0.97326446,0.41925156,ens0_cv1
6,1285.0,0.62634784,34.007782,0.634860634803772,0.8249738,0.46663803,0.6327204,22.723736,0.6442086100578308,0.7912459,0.44586247,0.63060564,18.210115,0.6657496690750122,0.7730512,0.44140705,0.63541234,14.085603,0.6833030581474304,0.74951744,0.44542727,0.6425903,12.529182,0.6848214268684387,0.7587445,0.44689405,ens0_cv1
7,1310.0,0.44444445,45.41985,0.46666666865348816,0.88851225,0.42237175,0.50876445,21.45038,0.5526688694953918,0.852235,0.41353545,0.50529885,19.923664,0.5582272410392761,0.9060077,0.41368392,0.51331115,16.488548,0.5744388699531555,0.8992306,0.42597827,0.51480263,14.351145,0.583106279373169,0.9102952,0.42882016,ens0_cv1
8,1860.0,0.52553135,5.2150536,0.5406275391578674,0.8264471,0.4593904,0.52592593,10.591398,0.544161856174469,0.86659205,0.4653755,0.52442795,6.129032,0.5626262426376343,0.8243083,0.4570514,0.54271084,0.48387098,0.5531309247016907,0.82686526,0.45674774,0.5412385,3.0107527,0.6247122287750244,0.8160577,0.457769,ens0_cv1
9,1942.0,0.47467038,51.59629,0.48775291442871094,0.97494626,0.43648306,0.5168466,42.584965,0.5237780809402466,0.97602135,0.44892246,0.5232041,38.00206,0.5355620980262756,0.98823303,0.45541167,0.53742564,35.581875,0.5534672737121582,0.9746015,0.4611076,0.5437558,34.654995,0.5625806450843811,0.98464954,0.45807788,ens0_cv1
10,1875.0,0.5709062,4.2133336,0.5891599059104919,0.8429283,0.4546859,0.576228,2.6133335,0.6047388315200806,0.8453288,0.44739255,0.57891893,2.6666667,0.6157894730567932,0.84045005,0.44589308,0.5832686,1.1733334,0.6259623169898987,0.8320183,0.44047374,0.58890086,2.0266666,0.6297669410705566,0.8293503,0.44103178,ens0_cv1
11,1389.0,0.40273705,52.699787,0.40929311513900757,0.88941216,0.41455123,0.44504505,40.172787,0.45281264185905457,0.9079738,0.42033654,0.47038627,32.25342,0.4852747321128845,0.9185336,0.4057288,0.4750733,28.149748,0.5015370845794678,0.9083176,0.40433857,0.47960034,27.069834,0.5152603387832642,0.92501545,0.40543854,ens0_cv1
12,2911.0,0.42909092,67.74304,0.43087318539619446,1.0767143,0.433495,0.48814228,60.941254,0.4902203381061554,1.0378752,0.45381987,0.5014591,58.742702,0.5035409331321716,1.0372902,0.46308696,0.5013295,57.88389,0.505836546421051,1.0267693,0.46736488,0.51582205,55.61663,0.5279383659362793,1.0233301,0.472971,ens0_cv1
13,2251.0,0.4216507,51.4438,0.43279486894607544,1.0120139,0.41233727,0.41653812,40.95957,0.4479105472564697,1.0168059,0.440859,0.41952008,35.228786,0.45494312047958374,1.0274521,0.4454261,0.4322302,34.251442,0.46413013339042664,1.0292815,0.44199884,0.43302956,31.09729,0.4862973690032959,1.0158062,0.44251385,ens0_cv1
14,756.0,0.5130007,11.772487,0.5328413248062134,0.9643575,0.45746934,0.51519537,3.1746035,0.5403050184249878,0.959361,0.4584034,0.5148658,6.6137567,0.5827910304069519,0.94183016,0.44231698,0.5151729,3.042328,0.586357057094574,0.96017486,0.4366536,0.51921684,3.3068783,0.5932452082633972,0.96027416,0.43715823,ens0_cv1
