,gt_vols,best_dice_ss2,best_avd_ss2,best_dice_dsorted_ss2,GED^2_ss2,sUEO_ss2,best_dice_ss3,best_avd_ss3,best_dice_dsorted_ss3,GED^2_ss3,sUEO_ss3,best_dice_ss5,best_avd_ss5,best_dice_dsorted_ss5,GED^2_ss5,sUEO_ss5,best_dice_ss7,best_avd_ss7,best_dice_dsorted_ss7,GED^2_ss7,sUEO_ss7,best_dice_ss10,best_avd_ss10,best_dice_dsorted_ss10,GED^2_ss10,sUEO_ss10,model_name
0,8807.0,0.7641051,13.239469,0.772362232208252,0.5431398,0.48348936,0.77634835,12.001817,0.7860969305038452,0.5336066,0.49296078,0.7962887,5.4161463,0.805115282535553,0.50211084,0.47975132,0.7985654,1.6237084,0.813607394695282,0.49123174,0.46675703,0.80232894,0.8629499,0.8209093809127808,0.48376265,0.4701267,ens0_cv0
1,7368.0,0.77159894,4.261672,0.7820624113082886,0.47234172,0.47550043,0.7804555,3.4066234,0.7965355515480042,0.49221966,0.47248766,0.782911,2.9994571,0.8082923293113708,0.4973171,0.4886793,0.7847357,3.0808904,0.8110403418540955,0.5069687,0.49310207,0.7853828,2.660152,0.8125966787338257,0.5107227,0.49068913,ens0_cv0
2,19447.0,0.7379491,13.210264,0.7412486672401428,0.59037536,0.49818844,0.74670285,10.510618,0.7513384222984314,0.5821633,0.49932927,0.75105995,3.5172517,0.7633946537971497,0.5785725,0.5126033,0.7555759,2.4271095,0.7692185044288635,0.57326615,0.5067567,0.7509795,1.0387206,0.7745838165283203,0.57754827,0.5097449,ens0_cv0
3,2781.0,0.59589684,8.953614,0.6333100199699402,0.7230146,0.41424987,0.61816174,4.7824526,0.6611203551292419,0.71315664,0.4224679,0.62868,0.5393743,0.6685393452644348,0.72674614,0.41364005,0.62346625,2.9845378,0.675836443901062,0.72822285,0.39944553,0.62508935,1.2225817,0.682584822177887,0.7373306,0.4077699,ens0_cv0
4,23467.0,0.85836893,7.350748,0.8615702390670776,0.36309904,0.48232934,0.8582526,6.9075727,0.8642733693122864,0.37046584,0.48312137,0.85990316,4.602207,0.8687998652458191,0.36573312,0.48457533,0.8633475,3.8138661,0.8730027675628662,0.36659694,0.48921326,0.86375636,2.7229726,0.879067599773407,0.35414383,0.49127734,ens0_cv0
5,18774.0,0.83021724,3.1373177,0.8343372941017151,0.4114241,0.49394217,0.8292479,0.8149569,0.8387490510940552,0.41508225,0.4930378,0.82937354,2.253116,0.8426935076713562,0.41086218,0.4892436,0.8335205,1.1771599,0.8458089828491211,0.4110156,0.48524994,0.8313525,1.1185682,0.8471108675003052,0.41185072,0.48356465,ens0_cv0
6,2956.0,0.61298305,6.8673887,0.6298539638519287,0.69115305,0.43890017,0.62488616,6.8673887,0.6460097432136536,0.6907783,0.44079396,0.6285064,4.262517,0.6608166098594666,0.69469225,0.43403542,0.62760866,3.5520976,0.6646264791488647,0.69742876,0.4364405,0.6326936,2.5372126,0.6762465238571167,0.6886276,0.42849874,ens0_cv0
7,2536.0,0.6461149,13.249211,0.6695976853370667,0.6821166,0.46653622,0.6655595,10.055205,0.7055174112319946,0.66304857,0.4754308,0.6837503,6.111987,0.7240330576896667,0.66207147,0.47102287,0.686393,3.0362775,0.7264845967292786,0.6765036,0.47955257,0.68546724,1.5378549,0.7372043132781982,0.6803755,0.47735777,ens0_cv0
8,3995.0,0.61509985,4.0801,0.6321505308151245,0.73855007,0.43694606,0.6154477,3.7046309,0.6493338346481323,0.72623235,0.43112144,0.61706555,0.32540676,0.659214973449707,0.7409997,0.4348655,0.6140592,0.4755945,0.6646667718887329,0.7563722,0.44089147,0.6163175,2.0025032,0.667799711227417,0.75777775,0.43503466,ens0_cv0
9,13159.0,0.8491351,13.724448,0.8495408892631531,0.40533942,0.49622998,0.8507784,13.048103,0.8530521988868713,0.4283983,0.4965192,0.8549544,11.490234,0.8594397306442261,0.42346144,0.4977957,0.85356355,10.737898,0.8604537844657898,0.42492005,0.49839604,0.85700595,9.689186,0.8629965782165527,0.425742,0.5025596,ens0_cv0
10,2733.0,0.7280972,1.7197219,0.7409774661064148,0.6195856,0.47871083,0.72815156,3.000366,0.743238091468811,0.6077448,0.47097525,0.7306738,1.7929015,0.7512140274047852,0.6170494,0.46885568,0.7323893,1.5367727,0.7556152939796448,0.60819244,0.46388206,0.7348567,1.7563118,0.7607917189598083,0.60818166,0.46934846,ens0_cv0
11,18294.0,0.83198947,17.639664,0.8344390988349915,0.43976957,0.48968142,0.8323907,17.333551,0.834851861000061,0.4638792,0.49134374,0.83570135,15.715535,0.8406049609184265,0.45761648,0.48944446,0.8384776,14.578551,0.8427804112434387,0.456654,0.4874156,0.84179735,13.14092,0.8470951914787292,0.45875567,0.49235162,ens0_cv0
12,588.0,0.61170214,8.163265,0.6235093474388123,0.81295174,0.40881512,0.59388644,5.2721086,0.6322241425514221,0.8098648,0.4071237,0.60784316,0.5102041,0.649511992931366,0.7953183,0.41020355,0.60380626,3.4013608,0.6590308547019958,0.7900489,0.42086217,0.5973597,2.2108843,0.6583850979804993,0.7873969,0.41796455,ens0_cv0
13,8251.0,0.7478229,2.3754697,0.7547733187675476,0.588958,0.49179965,0.75148195,1.7088838,0.7605598568916321,0.5837864,0.48588547,0.75513923,0.24239486,0.7638455033302307,0.5911223,0.48754835,0.75015885,0.56962794,0.7674214839935303,0.59934074,0.488735,0.75520295,1.41801,0.7721487879753113,0.59005624,0.4894874,ens0_cv0
14,2275.0,0.7391693,3.1648352,0.7578253746032715,0.49193645,0.40875623,0.7414678,2.9450548,0.7618361115455627,0.52233905,0.42671812,0.75238097,2.10989,0.7841429710388184,0.5282804,0.41947913,0.75494605,0.35164836,0.7899428606033325,0.51853204,0.39302272,0.75406235,0.17582418,0.7930641174316406,0.5206985,0.4003823,ens0_cv0
15,1186.0,0.44071352,39.291737,0.46111416816711426,1.0080678,0.4206131,0.44382337,37.689713,0.4738292098045349,0.9926075,0.4367032,0.44492674,36.08769,0.48645660281181335,0.98742336,0.42727923,0.45950413,32.88364,0.5037674903869629,0.9709799,0.43706608,0.4633766,31.112984,0.5082578659057617,0.9777923,0.4312659,ens0_cv0
16,2366.0,0.7120059,9.805579,0.7229890823364258,0.595765,0.47732502,0.7217259,6.0439563,0.742671012878418,0.5713237,0.46797726,0.7294643,0.295858,0.7557182312011719,0.56914586,0.46752277,0.7264276,1.47929,0.7601560950279236,0.574578,0.4634318,0.7254145,4.733728,0.7611262202262878,0.57548374,0.4662297,ens0_cv0
