,gt_vols,best_dice_ss2,best_avd_ss2,best_dice_dsorted_ss2,GED^2_ss2,sUEO_ss2,best_dice_ss3,best_avd_ss3,best_dice_dsorted_ss3,GED^2_ss3,sUEO_ss3,best_dice_ss5,best_avd_ss5,best_dice_dsorted_ss5,GED^2_ss5,sUEO_ss5,best_dice_ss7,best_avd_ss7,best_dice_dsorted_ss7,GED^2_ss7,sUEO_ss7,best_dice_ss10,best_avd_ss10,best_dice_dsorted_ss10,GED^2_ss10,sUEO_ss10,model_name
0,21341.0,0.86440676,5.6885805,0.869024395942688,0.36324245,0.48016706,0.86859596,3.0457804,0.8726982474327087,0.35771674,0.47909367,0.86696416,1.6119206,0.8744436502456665,0.35631683,0.47922128,0.8665655,0.76378804,0.8772314786911011,0.35412967,0.47410318,0.8675472,0.03280071,0.8789800405502319,0.35296243,0.47075793,ens0_cv3
1,2944.0,0.7201309,7.540761,0.7299903631210327,0.56450427,0.42054597,0.71369743,10.29212,0.7330609560012817,0.5605842,0.39372405,0.72198486,6.487772,0.750297486782074,0.55215913,0.39937487,0.7282295,0.10190217,0.758811354637146,0.55920285,0.39533216,0.7330692,2.2418478,0.7546461820602417,0.5720372,0.39883217,ens0_cv3
2,2388.0,0.7300347,7.035176,0.7381650805473328,0.58826745,0.45530528,0.7281243,3.3082075,0.7457627058029175,0.5847166,0.4447465,0.7461232,1.9681742,0.7666375041007996,0.56261295,0.44680873,0.7531326,0.12562814,0.7667536735534668,0.5682111,0.44154817,0.7448615,0.12562814,0.7713665962219238,0.5742562,0.4463257,ens0_cv3
3,2204.0,0.5679202,22.640654,0.5788912773132324,0.7995119,0.45686573,0.56946915,21.370237,0.5891472697257996,0.83130354,0.46155813,0.56798244,14.564427,0.6063055992126465,0.827988,0.46506754,0.5733369,13.793103,0.6213275194168091,0.8305123,0.4701864,0.5821122,9.2558975,0.6357651948928833,0.83504784,0.47924694,ens0_cv3
4,25277.0,0.86132836,1.3807018,0.865436851978302,0.3642735,0.47152033,0.86105204,2.4251294,0.8673700094223022,0.3534774,0.46880212,0.8639113,1.337184,0.8726220726966858,0.35165328,0.46562418,0.8646517,0.18989596,0.8752701878547668,0.3519797,0.4630339,0.8679115,0.716066,0.8771568536758423,0.351961,0.46349108,ens0_cv3
5,7761.0,0.73850876,15.268651,0.7480045557022095,0.584303,0.47301134,0.74777323,13.38745,0.7604621648788452,0.5936589,0.4856715,0.7493455,12.988017,0.7670027017593384,0.59795123,0.4824917,0.75416976,10.733153,0.7735942006111145,0.59935457,0.4889967,0.7529044,10.346605,0.7764375805854797,0.6046653,0.48868158,ens0_cv3
6,11348.0,0.7299335,0.12336975,0.741695761680603,0.6299446,0.4939135,0.7240664,5.199154,0.7493738532066345,0.62730557,0.50705445,0.7170002,1.1632006,0.7554229497909546,0.63700783,0.5168303,0.7206104,0.14099401,0.7592333555221558,0.62695795,0.52455777,0.72467864,1.5509341,0.7629665732383728,0.63883024,0.5202645,ens0_cv3
7,1419.0,0.56079406,29.598309,0.5907504558563232,0.80233896,0.42146274,0.6061733,10.500352,0.6294851899147034,0.7492147,0.41800287,0.59912217,7.329105,0.6283400654792786,0.77779204,0.4198196,0.60202605,5.21494,0.6379310488700867,0.8005647,0.42051414,0.59335953,2.60747,0.6483381390571594,0.80274713,0.42874998,ens0_cv3
8,1440.0,0.47757256,42.083332,0.49886414408683777,0.8917037,0.4116103,0.4750219,41.52778,0.5090743899345398,0.90604275,0.4125914,0.47527352,41.319447,0.5176470875740051,0.9270999,0.40562466,0.5120069,38.055557,0.5393158793449402,0.927746,0.4203464,0.50618863,37.291668,0.5425390005111694,0.95035094,0.42110705,ens0_cv3
9,4750.0,0.62308145,20.31579,0.6318951845169067,0.80190486,0.43304214,0.62362736,19.726315,0.6364184617996216,0.80013067,0.42926013,0.6326857,15.789473,0.6491521596908569,0.7804139,0.42715454,0.634235,14.778948,0.654422402381897,0.79015565,0.42581025,0.63188934,14.357895,0.6551516056060791,0.793776,0.43267938,ens0_cv3
10,2964.0,0.6720539,0.40485832,0.6809135675430298,0.68993527,0.49913594,0.6659693,6.477733,0.6842539310455322,0.7177379,0.50291806,0.6571632,2.9689608,0.6916167736053467,0.724519,0.4902936,0.65812707,2.1929824,0.6927057504653931,0.7384309,0.49763396,0.6709858,1.1133603,0.6937830448150635,0.7399735,0.49825957,ens0_cv3
11,8286.0,0.75478303,6.90321,0.7581092715263367,0.5614297,0.4901566,0.7565003,4.127444,0.76372230052948,0.5354853,0.48273847,0.7552002,0.48274198,0.7652587890625,0.54946846,0.48569664,0.7498422,0.37412503,0.7667773365974426,0.5571897,0.48684624,0.7579334,1.0016896,0.7758849859237671,0.5498886,0.48132882,ens0_cv3
12,13853.0,0.7275752,22.067421,0.7325265407562256,0.6563548,0.49964347,0.72858065,21.38165,0.735249400138855,0.6502068,0.5036208,0.7314748,19.77911,0.7394251227378845,0.6541707,0.5026061,0.73272055,18.588032,0.7414261698722839,0.6579073,0.5069733,0.73109245,17.887821,0.7437754273414612,0.6574797,0.50771767,ens0_cv3
13,6927.0,0.72579324,0.23098022,0.7339884042739868,0.6487594,0.46746108,0.7242316,1.9633319,0.7353274822235107,0.6506275,0.4637774,0.7249874,0.1587989,0.739827573299408,0.6487936,0.4606543,0.7281716,1.4869351,0.7431297302246094,0.6520679,0.46796006,0.7295908,0.30316153,0.7452229261398315,0.6547317,0.46376556,ens0_cv3
14,11737.0,0.7846117,20.610037,0.7909572124481201,0.50734603,0.48921287,0.77803445,15.412797,0.7935539484024048,0.50894535,0.4903418,0.7858555,10.3774395,0.8083123564720154,0.49894527,0.4943666,0.79724795,9.23575,0.8112804293632507,0.50271624,0.49732125,0.794861,9.159069,0.8114769458770752,0.51399386,0.50137776,ens0_cv3
15,5600.0,0.7779354,13.982142,0.7856213450431824,0.5049181,0.4341882,0.78536505,11.821428,0.7952026724815369,0.53038037,0.43402138,0.78833014,3.8214285,0.8092027902603149,0.512816,0.43042207,0.80146074,0.48214287,0.8158374428749084,0.5086124,0.43097416,0.8006811,0.75,0.8198378682136536,0.5118664,0.43077317,ens0_cv3
16,748.0,0.69164264,31.951872,0.6951566934585571,0.6974675,0.4393991,0.7012375,26.871658,0.7120000123977661,0.70356226,0.4402486,0.7,21.925133,0.718803882598877,0.6943662,0.44648293,0.70830804,20.454546,0.7243552803993225,0.70021135,0.43184885,0.70855147,18.048128,0.7350724935531616,0.6931811,0.4351893,ens0_cv3
17,39692.0,0.92062056,5.2831807,0.9213897585868835,0.21971023,0.49401218,0.9194757,4.328328,0.9221558570861816,0.21835499,0.4951423,0.9209882,3.4843292,0.9247161746025085,0.22161423,0.49867803,0.92104995,3.426383,0.9249961376190186,0.22537072,0.48880076,0.9210008,3.0383956,0.9258251786231995,0.22804709,0.4935251,ens0_cv3
18,506.0,0.4265669,11.264822,0.45218944549560547,1.0808542,0.43678522,0.4227273,6.916996,0.47132617235183716,1.0754141,0.4367038,0.4397163,4.9407115,0.48750001192092896,1.0633978,0.4590375,0.45317724,8.300395,0.48949772119522095,1.0845615,0.45555657,0.44575274,2.173913,0.5105633735656738,1.0801158,0.44387388,ens0_cv3
19,848.0,0.5866998,10.259434,0.6213942170143127,0.74281377,0.39778167,0.58003545,0.3537736,0.6267392635345459,0.7632037,0.40769848,0.58746266,2.4764152,0.6420488357543945,0.73069894,0.40678918,0.5980221,2.712264,0.6569428443908691,0.7360214,0.40414426,0.60728747,0.4716981,0.6650915741920471,0.7443823,0.40371987,ens0_cv3
20,7192.0,0.83435404,11.554505,0.8396155834197998,0.41014767,0.45336336,0.8319395,8.801446,0.8417807221412659,0.40273184,0.44927084,0.8390384,6.2430477,0.8521790504455566,0.39741346,0.44762918,0.8417763,2.9755282,0.8559682965278625,0.39459065,0.44587758,0.8382117,1.5711901,0.857520341873169,0.39581567,0.4483489,ens0_cv3
21,1171.0,0.6802721,0.85397094,0.6918919086456299,0.6235448,0.4386062,0.6756757,2.2203245,0.6960472464561462,0.6555248,0.44010422,0.670852,6.148591,0.6967624425888062,0.686777,0.45316073,0.67005545,7.0025625,0.707192599773407,0.6907968,0.44582134,0.6726781,2.8181043,0.7106227278709412,0.69524413,0.44903582,ens0_cv3
22,1509.0,0.76836157,12.326044,0.7853025794029236,0.46654755,0.46148682,0.76844263,5.964215,0.7950354814529419,0.47227702,0.4682347,0.79729295,5.6328697,0.8218898773193359,0.44172084,0.46254903,0.7931144,4.705103,0.8279606103897095,0.44798908,0.4654268,0.7994534,2.1206098,0.8360655903816223,0.44525838,0.47246733,ens0_cv3
23,9019.0,0.75887066,10.322652,0.7632496356964111,0.5890368,0.45686582,0.75602233,6.929815,0.7645285129547119,0.5759524,0.4527741,0.75631416,1.1420335,0.7699894309043884,0.5833541,0.45808274,0.75878733,0.8094024,0.7731449007987976,0.59078556,0.45815244,0.75457346,0.19957866,0.7741061449050903,0.5908096,0.45985976,ens0_cv3
24,3527.0,0.53116363,10.008506,0.5367516279220581,0.88017666,0.46816084,0.5208396,10.8023815,0.5488527417182922,0.89576113,0.4593622,0.52396876,0.51034874,0.572053074836731,0.8777275,0.45409313,0.51934236,4.39467,0.5744746327400208,0.8807463,0.4484014,0.5213624,2.4950383,0.5782118439674377,0.88414776,0.45173255,ens0_cv3
25,553.0,0.559549,56.60036,0.5706409215927124,0.867815,0.41137964,0.56570154,43.58047,0.5883181095123291,0.82987595,0.3825227,0.57025474,20.072332,0.6142433285713196,0.81313944,0.37469444,0.5829146,15.9132,0.6256644129753113,0.83485043,0.37499815,0.5888502,7.5949364,0.6377952694892883,0.82971466,0.3770389,ens0_cv3
26,4619.0,0.7089809,17.514614,0.713716983795166,0.673958,0.44259048,0.7128434,15.587789,0.7207815647125244,0.67621034,0.44720364,0.7159515,14.332107,0.7297264337539673,0.67738086,0.44240594,0.7103334,10.521757,0.7293151617050171,0.6824192,0.44928628,0.71533376,9.071228,0.7391096353530884,0.6875836,0.4526854,ens0_cv3
27,12633.0,0.7617008,3.1425633,0.7732377052307129,0.60908276,0.48863295,0.7542298,0.6570094,0.7744245529174805,0.62664884,0.49537927,0.76750237,0.0,0.7825952768325806,0.60899234,0.5003709,0.77116454,1.029051,0.7913702726364136,0.60124624,0.5073691,0.77104026,0.5620201,0.7963719367980957,0.59820825,0.50771666,ens0_cv3
28,129.0,0.29018492,344.96124,0.283356249332428,1.1253781,0.31709406,0.2820144,338.75967,0.2875817120075226,1.1437262,0.3356414,0.3322034,257.36435,0.3590604066848755,1.1214408,0.33062664,0.36654803,235.6589,0.38045376539230347,1.1249497,0.32156247,0.3787234,164.34108,0.43145161867141724,1.1047539,0.3164447,ens0_cv3
29,1604.0,0.3526627,41.957603,0.40281805396080017,1.1090982,0.43029618,0.3668869,39.588528,0.41067761182785034,1.1163204,0.43144387,0.359401,33.10474,0.42401960492134094,1.1316872,0.43336743,0.3796556,29.364092,0.4424116313457489,1.087726,0.4349341,0.38069072,24.189526,0.4470391869544983,1.0868361,0.4339495,ens0_cv3
30,2341.0,0.65656126,2.7338743,0.6687514185905457,0.7357336,0.4668267,0.65302604,1.6659547,0.6807049512863159,0.741,0.46886978,0.6596648,1.19607,0.7026528120040894,0.74420434,0.45884556,0.6669702,4.65613,0.7179015278816223,0.7470013,0.470382,0.6573866,5.8094835,0.7197967171669006,0.75217354,0.4740866,ens0_cv3
31,2156.0,0.5269355,42.4397,0.5582672357559204,0.83656657,0.49153715,0.55640745,30.612246,0.6084179878234863,0.8314885,0.50470173,0.5749736,24.304268,0.6291750073432922,0.8340596,0.50385153,0.5743671,24.118738,0.6293546557426453,0.85724646,0.50423807,0.5793826,23.423006,0.6301369667053223,0.8792344,0.5054908,ens0_cv3
32,6522.0,0.660755,25.099663,0.6781138777732849,0.7930182,0.4899334,0.66076887,21.711132,0.68580162525177,0.7949099,0.4863865,0.665143,14.458755,0.69671630859375,0.7868513,0.4928581,0.67143047,14.029439,0.6995576620101929,0.79284304,0.490755,0.67232895,12.388838,0.7037516236305237,0.7932863,0.48998076,ens0_cv3
33,10807.0,0.77298445,1.7488664,0.7874937653541565,0.56811523,0.51510257,0.7766883,1.0086055,0.7980368733406067,0.5565659,0.5242863,0.7788412,1.0271121,0.8053377270698547,0.5576984,0.5287398,0.7801394,0.601462,0.8072680830955505,0.5634851,0.5239685,0.78190434,0.94383264,0.8112158179283142,0.55707747,0.52414846,ens0_cv3
